"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV205","Bin36",0.000962759204401185,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV206","Bin56",0.000978701547069484,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,"uncultured","uncultured bacterium"
"ASV207","Bin88",0.000992366412213741,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV208","Bin105",0.000978154805825058,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV209","Bin50",0.000952179432924249,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV210","Bin71",0.000993436620976024,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","uncultured bacterium"
"ASV211","Bin36",0.000968391797832939,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV212","Bin1",0.000964128810800029,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV213","Bin92",0.000948094977104446,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","uncultured bacterium"
"ASV214","Bin89",0.000954288464795551,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","uncultured bacterium"
"ASV215","Bin19",0.000945290998203484,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","uncultured","uncultured bacterium"
"ASV216","Bin64",0.000668155263605699,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","uncultured bacterium"
"ASV217","Bin88",0.000970556161395856,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV219","Bin7",0.000975076064917364,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured bacterium"
"ASV220","Bin32",0.000973019394393304,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured bacterium"
"ASV221","Bin38",0.000949075460143298,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV222","Bin37",0.000937217665294148,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV223","Bin5",0.000946962232638676,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV224","Bin100",0.000959651035986914,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured bacterium"
"ASV225","Bin36",0.000919422895806483,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV226","Bin37",0.000950144443616634,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV227","Bin92",0.00092593197174144,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","uncultured bacterium"
"ASV228","Bin72",0.000919142006649639,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","uncultured bacterium"
"ASV230","Bin1",0.000959949993302674,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV231","Bin105",0.00071738947112404,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV233","Bin71",0.000881935111262864,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus","uncultured bacterium"
"ASV234","Bin55",0.000909086125225608,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured bacterium"
"ASV235","Bin1",0.00090617393648804,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV236","Bin71",0.000895279752209147,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus","uncultured bacterium"
"ASV237","Bin93",0.000906415111534291,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","uncultured bacterium"
"ASV238","Bin4",0.000878121032585696,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV239","Bin98",0.000877041612967186,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured bacterium"
"ASV241","Bin59",0.000910641654424767,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV242","Bin74",0.000888882417867885,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV243","Bin93",0.00037951511363129,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","uncultured","uncultured bacterium"
"ASV244","Bin60",0.00086754126110876,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidithiobacillales","Acidithiobacillaceae","KCM-B-112","uncultured bacterium"
"ASV245","Bin74",0.00086754126110876,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales",NA,"uncultured","uncultured bacterium"
"ASV246","Bin107",0.000877952586932955,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","uncultured bacterium"
"ASV247","Bin71",0.000894220283533261,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","uncultured bacterium"
"ASV248","Bin9",0.000885871046892039,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium"
"ASV249","Bin62",0.00087220865966095,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured bacterium"
"ASV250","Bin46",0.000904138947180426,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,"uncultured","uncultured bacterium"
"ASV251","Bin65",0.000904138947180426,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia","uncultured bacterium"
"ASV252","Bin105",0.000887830690250045,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV253","Bin94",0.000877083741675578,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured bacterium"
"ASV254","Bin88",0.000861631932741981,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV255","Bin14",0.000423190859077444,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","uncultured","uncultured bacterium"
"ASV256","Bin52",0.000883315158124318,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV257","Bin53",0.000883315158124318,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured bacterium"
"ASV258","Bin28",0.000821834415584416,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"ASV260","Bin62",0.000846381718154888,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","uncultured","uncultured bacterium"
"ASV261","Bin52",0.000864168696737453,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV264","Bin1",0.000881814528731527,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV265","Bin16",0.000881814528731527,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","uncultured bacterium"
"ASV266","Bin55",0.000870165773781254,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured bacterium"
"ASV267","Bin74",0.000832766273612126,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV268","Bin10",0.000692413502528006,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","UTCFX1","uncultured bacterium"
"ASV269","Bin103",0.000172483766233766,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured","uncultured bacterium"
"ASV270","Bin63",0.000870652319507077,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","uncultured bacterium"
"ASV271","Bin24",0.000843860183121451,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV272","Bin59",0.000842265406762394,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV273","Bin59",0.000838702510160814,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV274","Bin22",0.000842140579665333,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured","uncultured bacterium"
"ASV275","Bin10",0.000648451153760422,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","UTCFX1","uncultured bacterium"
"ASV276","Bin52",0.000845394118985394,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV277","Bin84",0.000846044826849406,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","uncultured bacterium"
"ASV278","Bin1",0.000850599781897492,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV279","Bin21",0.000859490110282627,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,"uncultured","uncultured bacterium"
"ASV280","Bin16",0.000842016977857219,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV281","Bin88",0.000825586888540692,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV282","Bin13",0.000497249259415997,"Bacteria","Fibrobacterota","Chitinivibrionia",NA,NA,"uncultured","uncultured bacterium"
"ASV285","Bin46",0.00083260208187531,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV286","Bin45",0.000817844741207803,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV287","Bin65",0.000806386038913123,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia","uncultured bacterium"
"ASV288","Bin74",0.000804062632247143,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV289","Bin101",0.000806018885694458,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium"
"ASV290","Bin62",0.000837165691833728,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured bacterium"
"ASV291","Bin82",0.000793482860770207,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","uncultured bacterium"
"ASV292","Bin15",0.000804544894458415,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","uncultured","uncultured bacterium"
"ASV293","Bin15",0.000817884405670665,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured bacterium"
"ASV297","Bin63",0.000820604722483621,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS","uncultured","uncultured bacterium"
"ASV298","Bin83",0.000805035723698788,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium"
"ASV299","Bin92",0.000795903418662888,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","uncultured bacterium"
"ASV300","Bin27",0.000782903089293271,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV301","Bin90",0.000782903089293271,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","uncultured bacterium"
"ASV302","Bin50",0.000806979280261723,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV303","Bin9",0.000806979280261723,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea","uncultured bacterium"
"ASV305","Bin15",0.000797873741561333,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","uncultured bacterium"
"ASV306","Bin47",0.000772323317816335,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured bacterium"
"ASV307","Bin49",0.000285653829877275,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosotenuis","uncultured bacterium"
"ASV308","Bin53",0.000796074154852781,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured bacterium"
"ASV309","Bin57",0.000771785466441955,"Bacteria","Firmicutes","Clostridia","Gracilibacteraceae",NA,"uncultured","uncultured bacterium"
"ASV311","Bin72",0.000803679064160379,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","uncultured bacterium"
"ASV312","Bin1",0.000803679064160379,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV313","Bin6",0.000785389168250154,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,"uncultured","uncultured bacterium"
"ASV314","Bin46",0.000768901332843533,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,"uncultured","uncultured bacterium"
"ASV315","Bin63",0.000770747620699911,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","uncultured","uncultured bacterium"
"ASV317","Bin17",0.000726470008593451,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12","uncultured bacterium"
"ASV318","Bin82",0.000751163774862463,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium"
"ASV319","Bin2",0.000774263904034896,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV320","Bin15",0.000746939129572717,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","uncultured","uncultured bacterium"
"ASV321","Bin90",0.000720373376623377,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","uncultured bacterium"
"ASV327","Bin60",0.000740584003385527,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidithiobacillales","Acidithiobacillaceae","KCM-B-112","uncultured bacterium"
"ASV328","Bin74",0.000740584003385527,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV329","Bin94",0.000736247327577205,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","uncultured bacterium"
"ASV330","Bin16",0.000763358778625954,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia","uncultured bacterium"
"ASV331","Bin28",0.000710227272727273,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"ASV335","Bin91",0.00077019243648703,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter","uncultured bacterium"
"ASV336","Bin89",0.00077019243648703,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","uncultured bacterium"
"ASV337","Bin36",0.00074281786235389,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV338","Bin7",0.000728923986319025,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured bacterium"
"ASV340","Bin11",0.00075903022726258,"Bacteria","Chloroflexi","KD4-96",NA,NA,"uncultured","uncultured bacterium"
"ASV341","Bin70",0.00075903022726258,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV342","Bin85",0.00075903022726258,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured bacterium"
"ASV343","Bin56",0.000753374383321415,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus","uncultured bacterium"
"ASV344","Bin47",0.000753117299505907,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","uncultured bacterium"
"ASV345","Bin87",0.000723082151944741,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","uncultured bacterium"
"ASV346","Bin62",0.000719424460431655,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured","uncultured bacterium"
